DateTime,Total
06/03/2021 16:45,95.5275
06/03/2021 17:00,82.455
06/03/2021 17:15,62.085
06/03/2021 17:30,40.29
06/03/2021 17:45,20.945
06/03/2021 18:00,8.415
06/03/2021 18:15,3.885
06/03/2021 18:30,0.255
06/03/2021 18:45,0
06/03/2021 19:00,0
06/03/2021 19:15,0
06/03/2021 19:30,0
06/03/2021 19:45,0
06/03/2021 20:00,0
06/03/2021 20:15,0
06/03/2021 20:30,0
06/03/2021 20:45,0
06/03/2021 21:00,0
06/03/2021 21:15,0
06/03/2021 21:30,0
06/03/2021 21:45,0
06/03/2021 22:00,0
06/03/2021 22:15,0
06/03/2021 22:30,0
06/03/2021 22:45,0
06/03/2021 23:00,0
06/03/2021 23:15,0
06/03/2021 23:30,0
06/03/2021 23:45,0
07/03/2021 00:00,0
07/03/2021 00:15,0
07/03/2021 00:30,0
07/03/2021 00:45,0
07/03/2021 01:00,0
07/03/2021 01:15,0
07/03/2021 01:30,0
07/03/2021 01:45,0
07/03/2021 02:00,0
07/03/2021 02:15,0
07/03/2021 02:30,0
07/03/2021 02:45,0
07/03/2021 03:00,0
07/03/2021 03:15,0
07/03/2021 03:30,0
07/03/2021 03:45,0
07/03/2021 04:00,0
07/03/2021 04:15,0
07/03/2021 04:30,0
07/03/2021 04:45,0
07/03/2021 05:00,0
07/03/2021 05:15,0
07/03/2021 05:30,0
07/03/2021 05:45,0
07/03/2021 06:00,0
07/03/2021 06:15,0
07/03/2021 06:30,0
07/03/2021 06:45,0
07/03/2021 07:00,0
07/03/2021 07:15,0.31
07/03/2021 07:30,3.5075
07/03/2021 07:45,4.6825
07/03/2021 08:00,10.565
07/03/2021 08:15,14.54
07/03/2021 08:30,17.915
07/03/2021 08:45,19.66
07/03/2021 09:00,28.425
07/03/2021 09:15,29.1475
07/03/2021 09:30,43.1225
07/03/2021 09:45,48.3125
07/03/2021 10:00,54.065
07/03/2021 10:15,75.66
07/03/2021 10:30,80.6925
07/03/2021 10:45,94.27
07/03/2021 11:00,93.9925
07/03/2021 11:15,92.815
07/03/2021 11:30,84.28
07/03/2021 11:45,76.3625
07/03/2021 12:00,58.0075
07/03/2021 12:15,43.6125
07/03/2021 12:30,43.6875
07/03/2021 12:45,46.2825
07/03/2021 13:00,62.2725
07/03/2021 13:15,69.4275
07/03/2021 13:30,72.9375
07/03/2021 13:45,86.2925
07/03/2021 14:00,88.19
07/03/2021 14:15,79.2025
07/03/2021 14:30,69.68
07/03/2021 14:45,60.4925
07/03/2021 15:00,44.485
07/03/2021 15:15,40.2
07/03/2021 15:30,36.2425
07/03/2021 15:45,39.5625
07/03/2021 16:00,36.8325
07/03/2021 16:15,36.0525
07/03/2021 16:30,29.5575
07/03/2021 16:45,22.9575
07/03/2021 17:00,17.6925
07/03/2021 17:15,22.7375
07/03/2021 17:30,18.3375
07/03/2021 17:45,11.07
07/03/2021 18:00,4.4275
07/03/2021 18:15,2.7925
07/03/2021 18:30,0.0125
07/03/2021 18:45,0
07/03/2021 19:00,0
07/03/2021 19:15,0
07/03/2021 19:30,0
07/03/2021 19:45,0
07/03/2021 20:00,0
07/03/2021 20:15,0
07/03/2021 20:30,0
07/03/2021 20:45,0
07/03/2021 21:00,0
07/03/2021 21:15,0
07/03/2021 21:30,0
07/03/2021 21:45,0
07/03/2021 22:00,0
07/03/2021 22:15,0
07/03/2021 22:30,0
07/03/2021 22:45,0
07/03/2021 23:00,0
07/03/2021 23:15,0
07/03/2021 23:30,0
07/03/2021 23:45,0
08/03/2021 00:00,0
08/03/2021 00:15,0
08/03/2021 00:30,0
08/03/2021 00:45,0
08/03/2021 01:00,0
08/03/2021 01:15,0
08/03/2021 01:30,0
08/03/2021 01:45,0
08/03/2021 02:00,0
08/03/2021 02:15,0
08/03/2021 02:30,0
08/03/2021 02:45,0
08/03/2021 03:00,0
08/03/2021 03:15,0
08/03/2021 03:30,0
08/03/2021 03:45,0
08/03/2021 04:00,0
08/03/2021 04:15,0
08/03/2021 04:30,0
08/03/2021 04:45,0
08/03/2021 05:00,0
08/03/2021 05:15,0
08/03/2021 05:30,0
08/03/2021 05:45,0
08/03/2021 06:00,0
08/03/2021 06:15,0
08/03/2021 06:30,0
08/03/2021 06:45,0
08/03/2021 07:00,0
08/03/2021 07:15,0.2675
08/03/2021 07:30,1.55
08/03/2021 07:45,10.885
08/03/2021 08:00,21.5875
08/03/2021 08:15,39.995
08/03/2021 08:30,54.9
08/03/2021 08:45,76.2375
08/03/2021 09:00,122.7825
08/03/2021 09:15,95.175
08/03/2021 09:30,97.4975
08/03/2021 09:45,145.1425
08/03/2021 10:00,133.1475
08/03/2021 10:15,176.345
08/03/2021 10:30,202.475
08/03/2021 10:45,223.1575
08/03/2021 11:00,217.07
08/03/2021 11:15,227.265
08/03/2021 11:30,239.3325
08/03/2021 11:45,269.105
08/03/2021 12:00,247.5325
08/03/2021 12:15,238.2225
08/03/2021 12:30,257.3625
08/03/2021 12:45,217.55
08/03/2021 13:00,198.5025
08/03/2021 13:15,177.0075
